"","X","district","id","School","totMem","free","reduced","naf","frper"
"1477",17,"ESCAMBIA",491,"SHERWOOD ELEMENTARY SCHOOL",536,437,26,"463","86.38"
"1478",17,"ESCAMBIA",501,"A. K. SUTER ELEMENTARY SCHOOL",439,168,32,"200","45.56"
"1479",17,"ESCAMBIA",521,"J. M. TATE SENIOR HIGH SCHOOL",1994,563,148,"711","35.66"
"1480",17,"ESCAMBIA",541,"ERNEST WARD MIDDLE SCHOOL",462,253,45,"298","64.5"
"1481",17,"ESCAMBIA",551,"WARRINGTON ELEMENTARY SCHOOL",492,416,21,"437","88.82"
"1482",17,"ESCAMBIA",561,"WARRINGTON MIDDLE SCHOOL",706,NA,NA,"","0"
"1483",17,"ESCAMBIA",572,"C. A. WEIS ELEMENTARY SCHOOL",482,NA,NA,"","0"
"1484",17,"ESCAMBIA",581,"WEST PENSACOLA ELEMENTARY SCHL",485,421,20,"441","90.93"
"1485",17,"ESCAMBIA",601,"J. H. WORKMAN MIDDLE SCHOOL",1029,609,66,"675","65.6"
"1486",17,"ESCAMBIA",602,"REINHERDT HOLM ELEMENTARY SCHL",439,333,28,"361","82.23"
"1487",17,"ESCAMBIA",671,"BROWN BARGE MIDDLE SCHOOL",533,163,57,"220","41.28"
"1488",17,"ESCAMBIA",741,"MCMILLIAN LEARNING CENTER",201,189,6,"195","97.01"
"1489",17,"ESCAMBIA",771,"LINCOLN PARK ELEMENTARY SCHOOL",282,202,10,"212","75.18"
"1490",17,"ESCAMBIA",852,"WOODHAM MIDDLE SCHOOL",803,610,54,"664","82.69"
"1491",17,"ESCAMBIA",862,"PINE FOREST HIGH SCHOOL",1778,889,141,"1,030","57.93"
"1492",17,"ESCAMBIA",863,"LONGLEAF ELEMENTARY SCHOOL",698,448,50,"498","71.35"
"1493",17,"ESCAMBIA",866,"JUDY ANDREWS SECOND CHANCE CEN",32,21,3,"24","75"
"1494",17,"ESCAMBIA",916,"ESCAMBIA JUVENILE DETENTION",39,16,2,"18","46.15"
"1495",17,"ESCAMBIA",921,"L. D. MCARTHUR ELEMENTARY SCHL",692,400,38,"438","63.29"
"1496",17,"ESCAMBIA",922,"ESCAMBIA WESTGATE CENTER",238,165,21,"186","78.15"
"1497",17,"ESCAMBIA",924,"LAKEVIEW SPECIAL EDUCATION",29,25,1,"26","89.66"
"1498",17,"ESCAMBIA",933,"HOSPITAL & HOMEBOUND",19,6,NA,"6","31.58"
"1499",17,"ESCAMBIA",941,"BEULAH ELEMENTARY SCHOOL",906,367,82,"449","49.56"
"1500",17,"ESCAMBIA",951,"WASHINGTON SENIOR HIGH SCHOOL",1646,668,128,"796","48.36"
"1501",17,"ESCAMBIA",961,"PENSACOLA BOY'S BASE SCHOOL",17,3,NA,"3","17.65"
"1502",17,"ESCAMBIA",962,"COUNTY ADMINISTRATIVE ANNEX",97,25,3,"28","28.87"
"1503",17,"ESCAMBIA",1201,"R. C. LIPSCOMB ELEMENTARY SCHL",913,374,65,"439","48.08"
"1504",17,"ESCAMBIA",1221,"JIM C. BAILEY MIDDLE SCHOOL",1417,614,117,"731","51.59"
"1505",17,"ESCAMBIA",1231,"NORTHVIEW HIGH SCHOOL",546,228,47,"275","50.37"
"1506",17,"ESCAMBIA",1241,"BLUE ANGELS ELEMENTARY SCHOOL",1005,407,111,"518","51.54"
"1507",17,"ESCAMBIA",1251,"WEST FLORIDA HIGH SCHOOL/TECH",1261,376,104,"480","38.07"
"1508",17,"ESCAMBIA",1261,"MOLINO PARK ELEMENTARY",431,226,25,"251","58.24"
"1509",17,"ESCAMBIA",1281,"GLOBAL LEARNING ACADEMY",792,610,6,"616","77.78"
"1510",17,"ESCAMBIA",2019,"AMIKIDS",53,36,NA,"36","67.92"
"1511",17,"ESCAMBIA",2034,"PACE PROGRAM",55,24,1,"25","45.45"
"1512",17,"ESCAMBIA",2036,"LAKEVIEW DROPOUT PREVENTION",17,1,NA,"1","5.88"
"1513",17,"ESCAMBIA",2067,"ESCAMBIA SCH. DIST. JAIL PROG.",17,8,NA,"8","47.06"
"1514",17,"ESCAMBIA",2081,"ESCAMBIA CHARTER SCHOOL",109,83,5,"88","80.73"
"1515",17,"ESCAMBIA",2093,"BEULAH ACADEMY OF SCIENCE",286,67,14,"81","28.32"
"1516",17,"ESCAMBIA",2104,"JACKIE HARRIS PREPARATORY ACAD",171,138,17,"155","90.64"
"1517",17,"ESCAMBIA",2106,"BYRNEVILLE ELEMENTARY SCHOOL,",160,91,26,"117","73.13"
"1518",17,"ESCAMBIA",2108,"PENSACOLA BEACH CHARTER SCHOOL",142,7,NA,"7","4.93"
"1519",17,"ESCAMBIA",2121,"CAPSTONE ACADEMY",23,6,4,"10","43.48"
"1520",17,"ESCAMBIA",2123,"A.A. DIXON CHARTER SCHOOL OF E",166,149,2,"151","90.96"
"1521",17,"ESCAMBIA",2124,"NEWPOINT ACADEMY",176,31,7,"38","21.59"
"1522",17,"ESCAMBIA",2141,"NEWPOINT PENSACOLA",94,14,NA,"14","14.89"
"1523",17,"ESCAMBIA",7001,"ESCAMBIA VIRTUAL INSTRUCTION P",37,8,2,"10","27.03"
"1524",17,"ESCAMBIA",7004,"ESCAMBIA VIRTUAL ACADEMY FRANC",81,12,2,"14","17.28"
"1525",18,"FLAGLER",11,"BUDDY TAYLOR MIDDLE SCHOOL",1021,614,97,"711","69.64"
"1526",18,"FLAGLER",14,"EVEREST ALTERNATIVE",35,23,3,"26","74.29"
"1527",18,"FLAGLER",22,"BUNNELL ELEMENTARY SCHOOL",1256,682,85,"767","61.07"
"1528",18,"FLAGLER",51,"RYMFIRE ELEMENTARY SCHOOL",1280,672,107,"779","60.86"
"1529",18,"FLAGLER",61,"IMAGINE SCHOOL AT TOWN CENTER",877,243,32,"275","31.36"
"1530",18,"FLAGLER",70,"PALM HARBOR ACADEMY",57,24,1,"25","43.86"
"1531",18,"FLAGLER",80,"GLOBAL OUTREACH CHARTER ACADEM",110,40,6,"46","41.82"
"1532",18,"FLAGLER",90,"MATANZAS HIGH SCHOOL",1625,702,158,"860","52.92"
"1533",18,"FLAGLER",91,"FLAGLER-PALM COAST HIGH SCHOOL",2372,1211,224,"1,435","60.5"
"1534",18,"FLAGLER",131,"LEWIS E. WADSWORTH ELEMENTARY",880,483,52,"535","60.8"
"1535",18,"FLAGLER",201,"OLD KINGS ELEMENTARY SCHOOL",1137,475,67,"542","47.67"
"1536",18,"FLAGLER",301,"BELLE TERRE ELEMENTARY SCHOOL",1358,587,109,"696","51.25"
"1537",18,"FLAGLER",401,"INDIAN TRAILS MIDDLE SCHOOL",829,391,89,"480","57.9"
"1538",18,"FLAGLER",501,"PHOENIX ACADEMY",70,39,6,"45","64.29"
"1539",18,"FLAGLER",7004,"IFLAGLER-VIRTUAL FRANCHISE",13,5,NA,"5","38.46"
"1540",19,"FRANKLIN",91,"FRANKLIN COUNTY SCHOOLS K-12",880,NA,NA,"","0"
"1541",19,"FRANKLIN",101,"FRANKLIN COUNTY LEARNING CENTE",34,NA,NA,"","0"
"1542",19,"FRANKLIN",9009,"APALACHICOLA BAY CHARTER SCHOO",317,NA,NA,"","0"
"1543",20,"GADSDEN",41,"GEORGE W. MUNROE ELEM. SCHOOL",659,588,17,"605","91.81"
"1544",20,"GADSDEN",51,"WEST GADSDEN HIGH SCHOOL",477,337,19,"356","74.63"
"1545",20,"GADSDEN",61,"HAVANA MIDDLE SCHOOL",182,164,5,"169","92.86"
"1546",20,"GADSDEN",71,"EAST GADSDEN HIGH SCHOOL",841,570,27,"597","70.99"
"1547",20,"GADSDEN",91,"HAVANA ELEMENTARY SCHOOL",503,441,14,"455","90.46"
"1548",20,"GADSDEN",101,"GADSDEN ELEMENTARY MAGNET SCHO",190,80,32,"112","58.95"
"1549",20,"GADSDEN",141,"GREENSBORO ELEMENTARY SCHOOL",409,355,27,"382","93.4"
"1550",20,"GADSDEN",151,"CHATTAHOOCHEE ELEMENTARY SCHL",202,178,3,"181","89.6"
"1551",20,"GADSDEN",171,"GRETNA ELEMENTARY SCHOOL",347,293,14,"307","88.47"
"1552",20,"GADSDEN",191,"ST. JOHNS ELEMENTARY SCHOOL",298,263,8,"271","90.94"
"1553",20,"GADSDEN",201,"STEWART STREET ELEMENTARY SCHL",611,562,15,"577","94.44"
"1554",20,"GADSDEN",211,"JAMES A. SHANKS MIDDLE SCHOOL",599,512,18,"530","88.48"
"1555",20,"GADSDEN",231,"CARTER PARRAMORE ACADEMY",179,138,3,"141","78.77"
"1556",20,"GADSDEN",241,"FLORIDA STATE HOSPITAL",NA,NA,NA,"#","#"
"1557",20,"GADSDEN",7001,"GADSDEN VIRTUAL INSTRUCTION PR",15,9,NA,"9","60"
"1558",20,"GADSDEN",8016,"BOLD STEP INFANT CARE",NA,NA,NA,"#","#"
"1559",20,"GADSDEN",9026,"HEAD START PROGRAM",52,52,NA,"52","100"
"1560",20,"GADSDEN",9102,"HOPE ACADEMY",17,14,NA,"14","82.35"
"1561",20,"GADSDEN",9104,"CROSSROAD ACADEMY",354,264,40,"304","85.88"
"1562",20,"GADSDEN",9106,"GADSDEN CENTRAL ACADEMY",25,18,NA,"18","72"
"1563",20,"GADSDEN",9108,"DROP BACK IN ACADEMY",106,17,NA,"17","16.04"
"1564",21,"GILCHRIST",21,"TRENTON HIGH SCHOOL",598,250,66,"316","52.84"
"1565",21,"GILCHRIST",31,"BELL HIGH SCHOOL",684,303,110,"413","60.38"
"1566",21,"GILCHRIST",32,"BELL ELEMENTARY SCHOOL",506,284,64,"348","68.77"
"1567",21,"GILCHRIST",41,"TRENTON ELEMENTARY SCHOOL",782,413,64,"477","61"
"1568",21,"GILCHRIST",7004,"GILCHRIST VIRTUAL FRANCHISE",NA,NA,NA,"#","#"
"1569",22,"GLADES",21,"MOORE HAVEN JR./SR. HIGH SCHL",339,179,27,"206","60.77"
"1570",22,"GLADES",23,"LAST CHANCE RANCH",10,NA,NA,"","0"
"1571",22,"GLADES",51,"MOORE HAVEN ELEMENTARY SCHOOL",416,268,31,"299","71.88"
"1572",22,"GLADES",52,"RCMA-GLADES EARLY CHILDHOOD",12,NA,NA,"","0"
"1573",22,"GLADES",55,"WEST GLADES SCHOOL",466,254,31,"285","61.16"
"1574",22,"GLADES",56,"PEMAYETV EMAHAKV CHARTER ""OUR",188,NA,NA,"","0"
"1575",22,"GLADES",57,"PEMAYETV EMAHAKV CHARTER MIDDL",70,NA,NA,"","0"
"1576",22,"GLADES",59,"GLADES WEST",NA,NA,NA,"#","#"
"1577",23,"GULF",22,"WEWAHITCHKA ELEMENTARY SCHOOL",447,258,41,"299","66.89"
"1578",23,"GULF",51,"PORT ST. JOE ELEMENTARY SCHOOL",595,296,66,"362","60.84"
"1579",23,"GULF",61,"PORT ST. JOE HIGH SCHOOL",502,181,40,"221","44.02"
"1580",23,"GULF",81,"WEWAHITCHKA HIGH SCHOOL",386,183,25,"208","53.89"
"1581",24,"HAMILTON",31,"CENTRAL HAMILTON ELEM. SCHOOL",347,286,27,"313","90.2"
"1582",24,"HAMILTON",32,"HAMILTON COUNTY HIGH SCHOOL",609,420,48,"468","76.85"
"1583",24,"HAMILTON",41,"NORTH HAMILTON ELEMENTARY SCHL",478,349,25,"374","78.24"
"1584",24,"HAMILTON",51,"SOUTH HAMILTON ELEMENTARY SCHO",177,143,8,"151","85.31"
"1585",24,"HAMILTON",91,"GREENWOOD SCHOOL",23,19,NA,"19","82.61"
"1586",24,"HAMILTON",3201,"TEEN PARENT PROGRAM PK",NA,NA,NA,"#","#"
"1587",24,"HAMILTON",7001,"HAMILTON VIRTUAL INSTRUCTION P",NA,NA,NA,"#","#"
"1588",24,"HAMILTON",7004,"HAMILTON VIRTUAL FRANCHISE",NA,NA,NA,"#","#"
"1589",24,"HAMILTON",7023,"HAMILTON VIRTUAL INSTRUC (DIST",NA,NA,NA,"#","#"
"1590",25,"HARDEE",11,"HILLTOP ELEMENTARY SCHOOL",343,306,4,"310","90.38"
"1591",25,"HARDEE",21,"HARDEE SENIOR HIGH SCHOOL",1301,834,68,"902","69.33"
"1592",25,"HARDEE",31,"HARDEE JUNIOR HIGH SCHOOL",1170,904,57,"961","82.14"
"1593",25,"HARDEE",41,"BOWLING GREEN ELEMENTARY SCHOO",448,379,24,"403","89.96"
"1594",25,"HARDEE",61,"ZOLFO SPRINGS ELEMENTARY SCHOO",557,443,11,"454","81.51"
"1595",25,"HARDEE",81,"PIONEER CAREER ACADEMY",14,14,NA,"14","100"
"1596",25,"HARDEE",91,"WAUCHULA ELEMENTARY SCHOOL",725,499,45,"544","75.03"
"1597",25,"HARDEE",111,"NORTH WAUCHULA ELEMENTARY SCHL",509,363,33,"396","77.8"
"1598",25,"HARDEE",7004,"HARDEE VIRTUAL FRANCHISE",NA,NA,NA,"#","#"
"1599",26,"HENDRY",20,"LABELLE MIDDLE SCHOOL",709,542,50,"592","83.5"
"1600",26,"HENDRY",61,"CLEWISTON MIDDLE SCHOOL",717,553,38,"591","82.43"
"1601",26,"HENDRY",151,"LABELLE ELEMENTARY SCHOOL",532,424,35,"459","86.28"
"1602",26,"HENDRY",161,"WESTSIDE ELEMENTARY SCHOOL",557,410,33,"443","79.53"
"1603",26,"HENDRY",162,"EASTSIDE ELEMENTARY SCHOOL",562,435,29,"464","82.56"
"1604",26,"HENDRY",171,"CENTRAL ELEMENTARY SCHOOL",553,483,19,"502","90.78"
"1605",26,"HENDRY",181,"LABELLE HIGH SCHOOL",1027,676,62,"738","71.86"
"1606",26,"HENDRY",191,"COUNTRY OAKS ELEMENTARY SCHOOL",803,678,43,"721","89.79"
"1607",26,"HENDRY",192,"EDWARD A. UPTHEGROVE ELEM.",401,280,39,"319","79.55"
"1608",26,"HENDRY",201,"CLEWISTON HIGH SCHOOL",866,550,34,"584","67.44"
"1609",26,"HENDRY",301,"CLEWISTON YOUTH DEVE. ACADEMY",34,31,NA,"31","91.18"
"1610",26,"HENDRY",401,"LABELLE YOUTH DEVE. ACADEMY",53,40,1,"41","77.36"
"1611",26,"HENDRY",5201,"COUNTY WIDE EXCEPT STUDENT ED.",16,3,2,"5","31.25"
"1612",26,"HENDRY",7001,"HENDRY VIRTUAL INSTRUCTION PRO",NA,NA,NA,"#","#"
"1613",27,"HERNANDO",51,"HERNANDO HIGH SCHOOL",1351,654,115,"769","56.92"
"1614",27,"HERNANDO",52,"BROOKSVILLE ELEMENTARY SCHOOL",766,469,47,"516","67.36"
"1615",27,"HERNANDO",161,"WESTSIDE ELEMENTARY SCHOOL",553,386,42,"428","77.4"
"1616",27,"HERNANDO",171,"EASTSIDE ELEMENTARY SCHOOL",496,358,31,"389","78.43"
"1617",27,"HERNANDO",181,"FRANK W. SPRINGSTEAD HIGH SCHO",1683,630,183,"813","48.31"
"1618",27,"HERNANDO",202,"FOX CHAPEL MIDDLE SCHOOL",671,420,73,"493","73.47"
"1619",27,"HERNANDO",211,"SPRING HILL ELEMENTARY SCHOOL",695,432,56,"488","70.22"
"1620",27,"HERNANDO",221,"POWELL MIDDLE SCHOOL",937,413,110,"523","55.82"
"1621",27,"HERNANDO",231,"JOHN FLOYD K-8 SCHOOL ENVIRONM",1042,513,102,"615","59.02"
"1622",27,"HERNANDO",241,"D. S. PARROTT MIDDLE SCHOOL",830,510,72,"582","70.12"
"1623",27,"HERNANDO",251,"CENTRAL HIGH SCHOOL",1199,583,128,"711","59.3"
"1624",27,"HERNANDO",252,"PINE GROVE ELEMENTARY SCHOOL",569,381,49,"430","75.57"
"1625",27,"HERNANDO",253,"WEST HERNANDO MIDDLE SCHOOL",854,503,80,"583","68.27"
"1626",27,"HERNANDO",261,"DELTONA ELEMENTARY SCHOOL",819,581,56,"637","77.78"
"1627",27,"HERNANDO",271,"MOTON ELEMENTARY SCHOOL",634,459,28,"487","76.81"
"1628",27,"HERNANDO",321,"SUNCOAST ELEMENTARY SCHOOL",925,473,97,"570","61.62"
"1629",27,"HERNANDO",331,"ENDEAVOR ACADEMY",57,39,1,"40","70.18"
"1630",27,"HERNANDO",332,"HERNANDO COUNTY JAIL",NA,NA,NA,"#","#"
"1631",27,"HERNANDO",341,"CHOCACHATTI ELEMENTARY SCHOOL",874,256,95,"351","40.16"
"1632",27,"HERNANDO",351,"NATURE COAST TECHNICAL HIGH",1337,460,147,"607","45.4"
"1633",27,"HERNANDO",371,"CHALLENGER K-8 SCHOOL OF SCIEN",1582,380,128,"508","32.11"
"1634",27,"HERNANDO",381,"EXPLORER K-8",1799,1090,156,"1,246","69.26"
"1635",27,"HERNANDO",391,"WEEKI WACHEE HIGH SCHOOL",1324,637,133,"770","58.16"
"1636",27,"HERNANDO",392,"WINDING WATERS K-8",1027,533,115,"648","63.1"
"1637",27,"HERNANDO",4422,"GULF COAST ACAD OF SCIENCE",120,26,17,"43","35.83"
"1638",27,"HERNANDO",7001,"HERNANDO VIRTUAL INSTRUCTION P",14,NA,2,"2","14.29"
"1639",27,"HERNANDO",7004,"HERNANDO ESCHOOL VIRTUAL FRANC",33,NA,NA,"","0"
"1640",27,"HERNANDO",7023,"HERNANDO VIRTUAL INSTRUCTION",19,1,NA,"1","5.26"
"1641",28,"HIGHLANDS",11,"THE KINDERGARTEN LEARNING CENT",377,262,15,"277","73.47"
"1642",28,"HIGHLANDS",15,"MEMORIAL ELEMENTARY SCHOOL",627,471,48,"519","82.78"
"1643",28,"HIGHLANDS",21,"SEBRING MIDDLE SCHOOL",712,435,54,"489","68.68"
"1644",28,"HIGHLANDS",31,"LAKE COUNTRY ELEMENTARY SCHOOL",559,426,22,"448","80.14"
"1645",28,"HIGHLANDS",41,"LAKE PLACID MIDDLE SCHOOL",650,397,49,"446","68.62"
"1646",28,"HIGHLANDS",51,"WOODLAWN ELEMENTARY SCHOOL",535,383,31,"414","77.38"
"1647",28,"HIGHLANDS",61,"PARK ELEMENTARY SCHOOL",555,406,33,"439","79.1"
"1648",28,"HIGHLANDS",71,"CRACKER TRAIL ELEM. SCHOOL",595,275,51,"326","54.79"
"1649",28,"HIGHLANDS",81,"FRED WILD ELEMENTARY SCHOOL",535,442,24,"466","87.1"
"1650",28,"HIGHLANDS",91,"HILL-GUSTAT MIDDLE SCHOOL",739,437,81,"518","70.09"
"1651",28,"HIGHLANDS",101,"AVON ELEMENTARY SCHOOL",572,425,47,"472","82.52"
"1652",28,"HIGHLANDS",111,"AVON PARK MIDDLE SCHOOL",700,512,53,"565","80.71"
"1653",28,"HIGHLANDS",211,"LAKE PLACID ELEMENTARY SCHOOL",824,588,42,"630","76.46"
"1654",28,"HIGHLANDS",221,"SEBRING HIGH SCHOOL",1612,805,139,"944","58.56"
"1655",28,"HIGHLANDS",231,"AVON PARK HIGH SCHOOL",947,569,88,"657","69.38"
"1656",28,"HIGHLANDS",251,"LAKE PLACID HIGH SCHOOL",734,410,71,"481","65.53"
"1657",28,"HIGHLANDS",291,"SUN 'N LAKE ELEMENTARY SCHOOL",727,452,46,"498","68.5"
"1658",28,"HIGHLANDS",7001,"HIGHLANDS VIRTUAL INSTRUCTION",21,9,NA,"9","42.86"
"1659",28,"HIGHLANDS",9006,"HIGHLANDS COUNTY HOSPITAL/HOME",20,8,NA,"8","40"
"1660",28,"HIGHLANDS",9007,"THE ACADEMY AT YOUTH CARE LANE",11,9,NA,"9","81.82"
"1661",28,"HIGHLANDS",9008,"NON-ENROLLED PK EXCEPTIONAL ED",19,NA,NA,"","0"
"1662",29,"HILLSBOROUGH",41,"ADAMS MIDDLE SCHOOL",1217,831,97,"928","76.25"
"1663",29,"HILLSBOROUGH",42,"FOREST HILLS ELEMENTARY SCHOOL",929,767,59,"826","88.91"
"1664",29,"HILLSBOROUGH",43,"SPOTO HIGH SCHOOL",1277,747,112,"859","67.27"
"1665",29,"HILLSBOROUGH",51,"SHEEHY ELEMENTARY SCHOOL",471,437,23,"460","97.66"
"1666",29,"HILLSBOROUGH",52,"GIUNTA MIDDLE SCHOOL",971,733,86,"819","84.35"
"1667",29,"HILLSBOROUGH",54,"CORR ELEMENTARY SCHOOL",782,481,51,"532","68.03"
"1668",29,"HILLSBOROUGH",55,"SHIELDS MIDDLE SCHOOL",1445,1116,137,"1,253","86.71"
"1669",29,"HILLSBOROUGH",56,"DAVIS ELEMENTARY SCHOOL",800,575,72,"647","80.88"
"1670",29,"HILLSBOROUGH",59,"FISHHAWK CREEK ELEMENTARY SCHO",1041,66,48,"114","10.95"
"1671",29,"HILLSBOROUGH",60,"MACFARLANE PARK ELEMENTARY MAG",363,89,25,"114","31.4"
"1672",29,"HILLSBOROUGH",63,"CARVER EXCEPTIONAL CENTER",88,77,5,"82","93.18"
"1673",29,"HILLSBOROUGH",65,"COLLINS ELEMENTARY SCHOOL",953,297,72,"369","38.72"
"1674",29,"HILLSBOROUGH",69,"TURNER ELEMENTARY SCHOOL",1056,181,75,"256","24.24"
"1675",29,"HILLSBOROUGH",70,"FROST ELEMENTARY SCHOOL",763,570,60,"630","82.57"
"1676",29,"HILLSBOROUGH",72,"DOBY ELEMENTARY SCHOOL",725,290,74,"364","50.21"
"1677",29,"HILLSBOROUGH",73,"LENNARD HIGH SCHOOL",1772,1101,187,"1,288","72.69"
"1678",29,"HILLSBOROUGH",74,"SERGEANT PAUL R SMITH MIDDLE S",1040,529,127,"656","63.08"
"1679",29,"HILLSBOROUGH",81,"ALEXANDER ELEMENTARY SCHOOL",655,531,56,"587","89.62"
"1680",29,"HILLSBOROUGH",82,"PIERCE MIDDLE SCHOOL",1029,816,101,"917","89.12"
"1681",29,"HILLSBOROUGH",84,"SUMMERFIELD CROSSINGS ELEMENTA",907,380,123,"503","55.46"
"1682",29,"HILLSBOROUGH",85,"STOWERS ELEMENTARY SCHOOL",795,172,56,"228","28.68"
"1683",29,"HILLSBOROUGH",86,"BARRINGTON MIDDLE SCHOOL",1148,355,115,"470","40.94"
"1684",29,"HILLSBOROUGH",89,"STEINBRENNER HIGH SCHOOL",2247,305,98,"403","17.94"
"1685",29,"HILLSBOROUGH",92,"BAILEY ELEMENTARY",718,412,56,"468","65.18"
"1686",29,"HILLSBOROUGH",93,"STRAWBERRY CREST HIGH SCHOOL",2228,800,162,"962","43.18"
"1687",29,"HILLSBOROUGH",100,"DEER PARK ELEMENTARY",1034,161,50,"211","20.41"
"1688",29,"HILLSBOROUGH",102,"HAMMOND ELEMENTARY SCHOOL",699,104,24,"128","18.31"
"1689",29,"HILLSBOROUGH",103,"BARTELS MIDDLE SCHOOL",875,350,59,"409","46.74"
